1.45968e+09, 1.33134e+09, -4.85246e+10, -2.84233e+10, -3.88707e+10, 1.01616e+11, -1.4764e+11, 1.80653e+10, -1.79431e+11, 1.38396e+11, -5.59825e+11, 5.51709e+11, 8.19675e+11, 1.17497e+12, 2.70918e+12, 9.46116e+11
1.47866e+09, 1.37101e+09, 2.3425e+10, -5.22883e+10, -8.59565e+10, 6.4865e+10, -1.44586e+11, -3.2901e+10, -2.01422e+11, 1.02942e+11, -5.75323e+11, 5.35583e+11, 8.05994e+11, 1.18456e+12, 2.70528e+12, 9.57202e+11
1.49711e+09, 1.41117e+09, 5.76477e+10, 1.55844e+10, -1.063e+11, 8.69664e+09, -1.24566e+11, -7.9885e+10, -2.16554e+11, 6.40536e+10, -5.90351e+11, 5.1902e+11, 7.92204e+11, 1.19399e+12, 2.70133e+12, 9.68272e+11
1.51502e+09, 1.45176e+09, -4.44431e+09, 5.92358e+10, -9.36626e+10, -4.97001e+10, -8.98934e+10, -1.17419e+11, -2.24309e+11, 2.30475e+10, -6.04897e+11, 5.02036e+11, 7.78307e+11, 1.20326e+12, 2.69733e+12, 9.79326e+11
1.53239e+09, 1.49273e+09, -5.65975e+10, 4.42451e+09, -5.19111e+10, -9.24514e+10, -4.45872e+10, -1.41121e+11, -2.24424e+11, -1.86885e+10, -6.18948e+11, 4.84645e+11, 7.64305e+11, 1.21237e+12, 2.69329e+12, 9.90364e+11
1.54923e+09, 1.534e+09, -1.01337e+10, -5.5337e+10, 6.17751e+09, -1.06491e+11, 6.09015e+09, -1.48207e+11, -2.16895e+11, -5.9741e+10, -6.32495e+11, 4.66859e+11, 7.50199e+11, 1.22131e+12, 2.6892e+12, 1.00138e+12
1.5656e+09, 1.57553e+09, 5.60395e+10, -1.80541e+10, 6.28564e+10, -8.75488e+10, 5.62359e+10, -1.37821e+11, -2.01977e+11, -9.87202e+10, -6.45524e+11, 4.48695e+11, 7.35993e+11, 1.23009e+12, 2.68507e+12, 1.01239e+12
1.58159e+09, 1.61733e+09, 2.87497e+10, 5.28645e+10, 1.00845e+11, -4.14245e+10, 9.99919e+10, -1.11148e+11, -1.80178e+11, -1.34308e+11, -6.58027e+11, 4.30167e+11, 7.21687e+11, 1.2387e+12, 2.68089e+12, 1.02338e+12
1.5972e+09, 1.65945e+09, -4.51593e+10, 3.62946e+10, 1.08583e+11, 1.78182e+10, 1.32233e+11, -7.12809e+10, -1.52237e+11, -1.65303e+11, -6.69993e+11, 4.1129e+11, 7.07283e+11, 1.24714e+12, 2.67667e+12, 1.03435e+12
1.61243e+09, 1.70194e+09, -3.97588e+10, -3.91491e+10, 8.37226e+10, 7.2137e+10, 1.49175e+11, -2.28725e+10, -1.19104e+11, -1.9066e+11, -6.81413e+11, 3.92079e+11, 6.92784e+11, 1.25542e+12, 2.6724e+12, 1.0453e+12
1.62726e+09, 1.74481e+09, 3.58644e+10, -4.50016e+10, 3.38317e+10, 1.04982e+11, 1.48826e+11, 2.84153e+10, -8.18993e+10, -2.09531e+11, -6.92277e+11, 3.72552e+11, 6.78192e+11, 1.26353e+12, 2.66809e+12, 1.05623e+12
1.64166e+09, 1.78808e+09, 5.27169e+10, 2.91274e+10, -2.58835e+10, 1.06323e+11, 1.31231e+11, 7.65788e+10, -4.18811e+10, -2.21283e+11, -7.02576e+11, 3.52722e+11, 6.63509e+11, 1.27146e+12, 2.66373e+12, 1.06715e+12
1.65559e+09, 1.83179e+09, -1.80189e+10, 5.65277e+10, -7.71863e+10, 7.57285e+10, 9.84596e+10, 1.15985e+11, -3.98564e+08, -2.25529e+11, -7.12303e+11, 3.32607e+11, 6.48735e+11, 1.27923e+12, 2.65933e+12, 1.07805e+12
1.66895e+09, 1.87592e+09, -5.54633e+10, -9.19155e+09, -1.04376e+11, 2.25362e+10, 5.43621e+10, 1.42038e+11, 4.1153e+10, -2.22134e+11, -7.21449e+11, 3.12224e+11, 6.33875e+11, 1.28682e+12, 2.65488e+12, 1.08893e+12
1.68171e+09, 1.92039e+09, 4.0342e+09, -5.60517e+10, -9.91161e+10, -3.69771e+10, 4.10632e+09, 1.51716e+11, 8.13791e+10, -2.11219e+11, -7.30007e+11, 2.91588e+11, 6.18929e+11, 1.29424e+12, 2.65039e+12, 1.09979e+12
